state_id,state_name,page,sno,place_address,telephone,voip,email
2,Assam (North East),7,8,"ESIS Dispensary Doomdooma, Azad Road, Near Lotus School, PO & Dist : Doomdooma Pin- 786151",94350-36390,60374016 to 60374018,-
2,Assam (North East),7,9,"ESIS Dispensary DULIAJAN, C/o-Jiban Borah, Near Agcl  Maingate, Behind Indian Bank Complex, P.O-Duliajan, Dist. Dibrugarh",94350-35572,-,-
2,Assam (North East),7,10,"ESIS Dispensary Ghy Rifeinary, House No. 5, Banikanta Deka Path, Jubajyoti Nagar Path, 2 No. Mathghoria, Guwahati - 781020",86380-14855,63674016 to 63674018,-
2,Assam (North East),8,Assam (North East)
2,Assam (North East),8,1,"ESI Dispensary Amingaon, Opp. Military Camp, P.O- Amingaon, Guwahati-781031",98642-77739,63674013 to 63674015,-
2,Assam (North East),8,2,"Addl. ESI  Dispensary Tinsukia, P.0. Sukanpukhuri, Parbotiya, Dist. Tinsukia pin-786125",9435035572,60374013 to 60374015,-
2,Assam (North East),8,3,"ESIS Dispensary Bongaigaon, P.O. Dhaligaon, Dist. Bongaigaon-783380",9435202672,63664001 to 63664003,-
2,Assam (North East),8,4,"ESIS Dispensary Dhubri, Bidyapara, Dhubri-783301",94352-02672,63662001 to 63662003,-
2,Assam (North East),8,5,"ESIS Dispensary Dibrugarh, P.O. C.R.Building, Milannagar F.Lane, Dibrugarh-786125",94350-02848,60373001 to 60373001,mprasad[dot]shah28[at]gmail[dot]com
2,Assam (North East),8,6,"ESIS Dispensary Digboi, Dhaka line Digboi, Near rifenary gate, qtr no - 734, Assam, Pin 786171 dist -tinsukai",98598-28378,60374007 to 60374009,-
2,Assam (North East),8,7,"ESIS Dispensary Dispur, H. No. 8, Usha Nagar , Super Market, Guwahati-781006, Assam",98640-52996,63674007 to 63674009,-
2,Assam (North East),8,8,"ESIS Dispensary Doomdooma, Azad Road, Near Lotus School, PO & Dist : Doomdooma Pin- 786151",94350-36390,60374016 to 60374018,-
2,Assam (North East),8,9,"ESIS Dispensary DULIAJAN, C/o-Jiban Borah, Near Agcl  Maingate, Behind Indian Bank Complex, P.O-Duliajan, Dist. Dibrugarh",94350-35572,-,-
2,Assam (North East),8,10,"ESIS Dispensary Ghy Rifeinary, House No. 5, Banikanta Deka Path, Jubajyoti Nagar Path, 2 No. Mathghoria, Guwahati - 781020",86380-14855,63674016 to 63674018,-
2,Assam (North East),9,Assam (North East)
2,Assam (North East),9,1,"ESI Dispensary Amingaon, Opp. Military Camp, P.O- Amingaon, Guwahati-781031",98642-77739,63674013 to 63674015,-
2,Assam (North East),9,2,"Addl. ESI  Dispensary Tinsukia, P.0. Sukanpukhuri, Parbotiya, Dist. Tinsukia pin-786125",9435035572,60374013 to 60374015,-
2,Assam (North East),9,3,"ESIS Dispensary Bongaigaon, P.O. Dhaligaon, Dist. Bongaigaon-783380",9435202672,63664001 to 63664003,-
2,Assam (North East),9,4,"ESIS Dispensary Dhubri, Bidyapara, Dhubri-783301",94352-02672,63662001 to 63662003,-
2,Assam (North East),9,5,"ESIS Dispensary Dibrugarh, P.O. C.R.Building, Milannagar F.Lane, Dibrugarh-786125",94350-02848,60373001 to 60373001,mprasad[dot]shah28[at]gmail[dot]com
2,Assam (North East),9,6,"ESIS Dispensary Digboi, Dhaka line Digboi, Near rifenary gate, qtr no - 734, Assam, Pin 786171 dist -tinsukai",98598-28378,60374007 to 60374009,-
2,Assam (North East),9,7,"ESIS Dispensary Dispur, H. No. 8, Usha Nagar , Super Market, Guwahati-781006, Assam",98640-52996,63674007 to 63674009,-
2,Assam (North East),9,8,"ESIS Dispensary Doomdooma, Azad Road, Near Lotus School, PO & Dist : Doomdooma Pin- 786151",94350-36390,60374016 to 60374018,-
2,Assam (North East),9,9,"ESIS Dispensary DULIAJAN, C/o-Jiban Borah, Near Agcl  Maingate, Behind Indian Bank Complex, P.O-Duliajan, Dist. Dibrugarh",94350-35572,-,-
2,Assam (North East),9,10,"ESIS Dispensary Ghy Rifeinary, House No. 5, Banikanta Deka Path, Jubajyoti Nagar Path, 2 No. Mathghoria, Guwahati - 781020",86380-14855,63674016 to 63674018,-
3,Bihar,1,Bihar
3,Bihar,1,1,"IMO In-Charge , Phulwarisharif, Patna",9204759755,9204759755,disp[hyphen]phulwarisharif[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,2,"IMO In-charge, ESI Dispensary, H/O- Sri Ram Tawakya Singh, House no-176, Road No- 23, Sri Krishna Nagar, Patna, Pin code- 800001",8544419802,8544419802,disp[hyphen]sknagar[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,3,"IMO In-Charge ,Ma Medica,Lahari Tola, Bhagalpur",8544419808,8544419808,disp[hyphen]bhagalpur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,4,"IMO In-Charge , Shouji Ghat,Near fort, Munger",8544419808,8544419808,disp[hyphen]munger[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,5,"IMO In-Charge ,Muktapur, Campus Shram Kalyan Kendra, Samastipur",9835062438,9835062438,disp[hyphen]samastipur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,6,"IMO-Incharge,ESI Dispensary,Maharanapratap Colony,Hajipur, Vaishali.",8544419802,8544419802,disp[hyphen]hajipur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,7,"IMO In-Charge ,ESI Dispensary, Banjari, Rohtas-821303",9905209809,9905209809,disp[hyphen]banjari[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,8,"IMO In-Charge ,Ranipur Khirki, Near Nath Cold storage, Patna city, Patna/ESI Dispensary, In front of Raj Cold Storage, Jallagali, Ranipur, Patna.",8544419817,8544419817,disp[hyphen]patnacity[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,9,"IMO In-Charge ,Ashok Nagar, Road No 7, Kankarbagh, Patna-800020.",9934218302,9934218302,disp[hyphen]kankarbagh[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,1,10,"ESI Dispensary, Bata Factory Campus, Hatidah, Patna",9934004246,9934004246,disp[hyphen]hathidah[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,Bihar
3,Bihar,2,1,"IMO In-Charge , Phulwarisharif, Patna",9204759755,9204759755,disp[hyphen]phulwarisharif[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,2,"IMO In-charge, ESI Dispensary, H/O- Sri Ram Tawakya Singh, House no-176, Road No- 23, Sri Krishna Nagar, Patna, Pin code- 800001",8544419802,8544419802,disp[hyphen]sknagar[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,3,"IMO In-Charge ,Ma Medica,Lahari Tola, Bhagalpur",8544419808,8544419808,disp[hyphen]bhagalpur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,4,"IMO In-Charge , Shouji Ghat,Near fort, Munger",8544419808,8544419808,disp[hyphen]munger[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,5,"IMO In-Charge ,Muktapur, Campus Shram Kalyan Kendra, Samastipur",9835062438,9835062438,disp[hyphen]samastipur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,6,"IMO-Incharge,ESI Dispensary,Maharanapratap Colony,Hajipur, Vaishali.",8544419802,8544419802,disp[hyphen]hajipur[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,7,"IMO In-Charge ,ESI Dispensary, Banjari, Rohtas-821303",9905209809,9905209809,disp[hyphen]banjari[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,8,"IMO In-Charge ,Ranipur Khirki, Near Nath Cold storage, Patna city, Patna/ESI Dispensary, In front of Raj Cold Storage, Jallagali, Ranipur, Patna.",8544419817,8544419817,disp[hyphen]patnacity[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,9,"IMO In-Charge ,Ashok Nagar, Road No 7, Kankarbagh, Patna-800020.",9934218302,9934218302,disp[hyphen]kankarbagh[dot]bh[at]esic[dot]nic[dot]in
3,Bihar,2,10,"ESI Dispensary, Bata Factory Campus, Hatidah, Patna",9934004246,9934004246,disp[hyphen]hathidah[dot]bh[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,Chhattisgarh
4,Chhattisgarh,1,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,1,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,1,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,1,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,1,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,1,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,Chhattisgarh
4,Chhattisgarh,2,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,2,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,2,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,2,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,2,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,2,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,Chhattisgarh
4,Chhattisgarh,3,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,3,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,3,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,3,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,3,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,3,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,Chhattisgarh
4,Chhattisgarh,4,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,4,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,4,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,4,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,4,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,4,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,Chhattisgarh
4,Chhattisgarh,5,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,5,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,5,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,5,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,5,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,5,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,Chhattisgarh
4,Chhattisgarh,6,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,6,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,6,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,6,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,6,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
4,Chhattisgarh,6,10,"ESI Dispensary- Jamul, Infront of Bansal Petrol Pump, Above Variety Tiles, Jamul Road, Bhilai, Dist Durg (CG) PIN-490024",Dr. Samta - 07882997332,0000,disp[hyphen]jamul[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,Chhattisgarh
4,Chhattisgarh,7,1,"ESI Dispensary Siltara, 
Address:- Behind Sai Kripa Hospital, Near HP Petrol pump, Bilaspur road Siltara, Raipur District Raipur C.G. 493111",9827509400,60000000,doctornikhilbansal7[at]gmail[dot]com
4,Chhattisgarh,7,2,"ESI Dispensary Raipur 18, South Avenue, Choubey Colony, Raipur(CG)",8871223320,60771010-11-12,disp[hyphen]raipur[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,3,"ESI Dispensary- Kabir Nagar, Co Sh. Amit Tiwari, Quarter No. HDD-276, Housing Board Colony, Kabir Nagar, Phase-III, Raipur","8889294635, 9993453548",60771008-9-10,disp[hyphen]kabirnagar[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,4,"ESI Dispensary- Fafadih, Jetwa Building, Opp. State Bank of India, Above Kamra Medical, Bilaspur Road Fafadih, Raipur (CG) 492001",9713861868,60771001/2/3,disp[hyphen]fafadih[dot]ch[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,5,"ESI Dispensary- Baikunth, Tilda, House of Doman Prasad Joshi, Near Railway Station chowk, Baikunth, Tilda, Raipur CG",8871223320,0000000,disp[hyphen]tilda[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,6,"ESI Dispensary- Mandir Hasoud,House of Shri Raghunath Patel, Near patel Bhawan, Krishna Chouk,Ward No.15, Mandir Hasud, Teh:Arang. Dist Raipur""",9827403102,60771013/14/15,-
4,Chhattisgarh,7,7,"ESI Dispensary - Akaltara Adress Masjid Road, Ward No.-6, Akaltara, District- Janjgir Champa, Chhattisgarh, PIN-495552",07817252018,-,disp[hyphen]akaltara[dot]cg[at]esic[dot]nic[dot]in
4,Chhattisgarh,7,8,"ESIDispensary Sejbahar-Dunda, Near Kali Mandir, Old Dhamtari Road, Dunda,
Sejbahar, Near Kamal Vihar, District- Raipur,",9406034762,-,latikalata19[at]gmail[dot]com
4,Chhattisgarh,7,9,"ESI Dispensary - Rajim-Navapara C/o Shri Najrudhin Rizavi, Raja Colony, Ward No.-02, Near National Public school, Navapara, Rajim
District- Gariyabandh, Chhattisgarh, PIN-493885
""",9993178402,-,-
